participant.code,participant.label,player.isIE,player.paid,player.treatment,player.explosion,player.pumps,player.pastille,player.pastille_value,player.pastille_color,player.limite,player.limite_value,player.autoevaluation,player.can_mise_excessive,player.can_mise_excitation,player.can_mise_rejouee,player.can_mise_vente,player.can_jeu_probleme,player.can_jeu_sante,player.can_jeu_critique,player.can_jeu_finances,player.can_jeu_culpabilite,player.can_indice_value,player.can_indice_categorie,player.tentation,player.tentation_limite,player.tentation_tirage,player.tentation_appliquee,player.avis_video,player.payoff,subsession.round_number,subsession.subsession_type,session.code,session.label
ovlk0v4k,5189.0,,0,4,1,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
l7n9m6oc,5210.0,,0,4,50,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
74dtf8as,5216.0,,0,0,63,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,5,0,o4z5lkvb,rfa1
4caweu7i,5231.0,,0,4,23,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,5,0,o4z5lkvb,rfa1
mfj5btkd,5230.0,,0,0,11,37.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
rtfw56ba,5236.0,,0,4,8,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
q7vitv6s,5247.0,,0,4,51,18.0,,,,,,,,,,,,,,,,,,,,,0,,2.7,5,0,o4z5lkvb,rfa1
mpwr8que,5253.0,,0,0,52,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
s3lury62,5258.0,,0,4,20,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
gzul38cw,5260.0,,0,0,10,28.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
n7p4pe3w,5275.0,,0,0,28,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,5,0,o4z5lkvb,rfa1
u5lcm0ao,5285.0,,0,4,60,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
g04ryq2l,5296.0,,0,0,8,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,5,0,o4z5lkvb,rfa1
tbyb9p5i,5304.0,,0,4,59,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
nypsz1k8,5331.0,,0,0,35,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
81hjw8lj,5335.0,,0,4,44,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
h39unum2,5350.0,,0,4,34,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
c34b13vi,5355.0,,1,0,21,28.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
uecqn2oa,5287.0,,0,4,11,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
nmtvjlwp,5369.0,,0,0,39,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
id924pkw,5374.0,,0,4,9,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
pt13o700,5380.0,,0,0,33,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
q41ar1u4,5389.0,,0,0,49,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
dimik4eu,5391.0,,0,4,3,18.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
hutitlgt,5398.0,,1,0,47,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
nebftjbt,5402.0,,0,4,23,18.0,,,,,,,,,,,,,,,,,,,,,0,,2.7,5,0,o4z5lkvb,rfa1
gnjwfl4a,5412.0,,0,0,57,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
wly5dj0g,5416.0,,0,4,47,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,5,0,o4z5lkvb,rfa1
s35zmvo8,5429.0,,0,0,46,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,5,0,o4z5lkvb,rfa1
6xubh54x,5435.0,,0,4,59,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,5,0,o4z5lkvb,rfa1
rvij01cd,5443.0,,0,0,1,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
2ikhekig,5452.0,,1,4,52,24.0,,,,,,,,,,,,,,,,,,,,,0,,3.6,5,0,o4z5lkvb,rfa1
a144qm25,5454.0,,0,0,60,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,5,0,o4z5lkvb,rfa1
hh0pwtg7,5463.0,,0,4,53,18.0,,,,,,,,,,,,,,,,,,,,,0,,2.7,5,0,o4z5lkvb,rfa1
hgzrx760,5470.0,,0,0,52,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,5,0,o4z5lkvb,rfa1
2064erjp,5484.0,,0,0,4,16.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
883ha5dr,5487.0,,0,4,1,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
7na8w7m1,5490.0,,0,0,25,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,5,0,o4z5lkvb,rfa1
idjogc04,5495.0,,0,4,59,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
uncr6ino,5501.0,,0,0,40,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
1qmevkro,5513.0,,1,4,31,18.0,,,,,,,,,,,,,,,,,,,,,0,,2.7,5,0,o4z5lkvb,rfa1
hb1bgxfa,5518.0,,0,0,34,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
a3noirk1,5532.0,,0,0,25,46.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
n7dxupux,5536.0,,0,4,55,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,5,0,o4z5lkvb,rfa1
wdpfoou8,5557.0,,0,4,11,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
5gshwpv4,5564.0,,0,0,8,41.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
6vvmkrd8,5567.0,,0,4,62,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,5,0,o4z5lkvb,rfa1
ju9uzefm,5574.0,,0,0,26,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
hbz8xd1i,5580.0,,1,0,33,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,5,0,o4z5lkvb,rfa1
vs3wuwzm,5597.0,,0,4,20,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
nfsroule,5622.0,,0,0,34,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,5,0,o4z5lkvb,rfa1
juzsr895,5646.0,,0,4,24,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
h2z3124s,5650.0,,0,0,23,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
71lcmb12,5640.0,,0,4,37,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,5,0,o4z5lkvb,rfa1
ifcdqq4b,5658.0,,0,0,36,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,5,0,o4z5lkvb,rfa1
bz2boz5g,5662.0,,0,4,48,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
7gu55ft9,5671.0,,0,0,31,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
me4fcmb8,5676.0,,0,4,14,22.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
b1ipko7z,5683.0,,0,0,45,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
84upjnjm,5679.0,,0,4,36,35.0,,,,,,,,,,,,,,,,,,,,,0,,5.25,5,0,o4z5lkvb,rfa1
qby9diza,5698.0,,0,0,23,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
vx97vxfi,5703.0,,0,4,52,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,5,0,o4z5lkvb,rfa1
rw7z0lam,5704.0,,0,4,36,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
7i1660qg,5726.0,,1,0,60,48.0,,,,,,,,,,,,,,,,,,,,,0,,7.2,5,0,o4z5lkvb,rfa1
vjf5qv2y,5723.0,,0,4,56,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,5,0,o4z5lkvb,rfa1
mgkwzp24,5724.0,,0,0,6,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
uald0945,5739.0,,0,4,50,22.0,,,,,,,,,,,,,,,,,,,,,0,,3.3,5,0,o4z5lkvb,rfa1
9og49xdq,5753.0,,0,0,52,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,5,0,o4z5lkvb,rfa1
xwk5sa29,5765.0,,0,4,20,35.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
xgvwuzes,5755.0,,0,0,19,54.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
4fkkf8h2,5759.0,,0,4,46,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
a2t7zzkn,5771.0,,0,0,12,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
ydvujw7l,5788.0,,0,4,12,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
2z9rhhlq,5789.0,,0,0,26,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
ktt3zdxi,5806.0,,0,0,64,60.0,,,,,,,,,,,,,,,,,,,,,0,,9.0,5,0,o4z5lkvb,rfa1
bi0cprjp,5826.0,,0,4,62,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,5,0,o4z5lkvb,rfa1
1rh2re9n,5831.0,,0,0,17,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
ixkjv347,5842.0,,0,4,64,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
s9go16bm,5868.0,,0,0,21,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
wvdtlays,5851.0,,0,4,57,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
2gboew8o,5879.0,,0,0,58,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
87xii8vi,5898.0,,0,0,17,35.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
fya3ej8t,5902.0,,0,4,36,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,5,0,o4z5lkvb,rfa1
5fy6p7le,5906.0,,0,0,48,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
yf3z3s8e,5916.0,,0,4,24,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
xvj5qbgy,5915.0,,0,0,10,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,5,0,o4z5lkvb,rfa1
kzh42pr1,5925.0,,0,4,57,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
xsvurmph,5936.0,,0,0,11,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
wmuk7k9m,5933.0,,1,4,37,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
5calkb8c,5955.0,,0,4,20,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
ghulv99f,5945.0,,0,0,20,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
57p15sre,5967.0,,0,4,62,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
o6mn275c,5997.0,,0,0,40,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
63b1j2nr,6002.0,,0,4,59,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
umk22cww,6001.0,,0,0,8,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
pbku5lh6,6029.0,,0,0,55,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
ym4qffaa,6037.0,,0,0,20,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
bhgg3xgy,6035.0,,0,4,56,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,5,0,o4z5lkvb,rfa1
vkuuielz,6039.0,,0,0,47,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
2fs4ai8s,6053.0,,0,4,45,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
qtx7od7f,6051.0,,0,0,47,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,5,0,o4z5lkvb,rfa1
t7s0d5yf,6058.0,,0,4,1,12.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
wj6ub4v2,6076.0,,0,0,47,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
ihcy1j9d,6081.0,,0,0,32,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
ngfgaqt4,6067.0,,0,0,27,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
5afa7ai2,6111.0,,0,4,15,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,5,0,o4z5lkvb,rfa1
rd7h03a9,6119.0,,0,0,6,20.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
aqny5d1w,6137.0,,0,4,35,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,5,0,o4z5lkvb,rfa1
eozitt56,6118.0,,0,0,63,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
ag7i0tum,6115.0,,1,4,4,9.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
dunnrizr,6148.0,,0,0,58,59.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
q0cj96fl,6153.0,,0,4,53,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
u2nmflng,6171.0,,0,4,10,61.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
b3crvyad,6173.0,,0,0,12,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
5dp4m5fq,6184.0,,0,0,24,35.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
zy3vp321,6187.0,,0,4,42,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
5h026o63,6198.0,,0,0,24,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
sc2a9wkp,6204.0,,0,0,59,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
sdl24gvh,6225.0,,0,0,23,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
xo1918ke,6244.0,,0,4,29,17.0,,,,,,,,,,,,,,,,,,,,,0,,2.55,5,0,o4z5lkvb,rfa1
gpxh9jpx,6249.0,,0,0,56,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
fcquoka7,6256.0,,0,4,61,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
xv1gkva7,6268.0,,0,0,30,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
x9as2kze,6269.0,,0,4,50,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
umencojf,6272.0,,0,0,35,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
gn8buwuz,6275.0,,0,4,18,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
nn3e2jrr,6280.0,,0,0,31,35.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
ohaqrk3l,6293.0,,0,4,21,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
966fx05y,6298.0,,1,0,5,34.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
9dd1xciv,6297.0,,1,4,17,35.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
jilmxdez,6304.0,,0,0,61,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
jufhotb7,6317.0,,0,4,53,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
trhpjxp0,6333.0,,0,0,57,34.0,,,,,,,,,,,,,,,,,,,,,0,,5.1,5,0,o4z5lkvb,rfa1
05fkd8s0,6337.0,,0,4,39,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
f67ebeol,6359.0,,0,4,58,63.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
hu00lop6,6360.0,,0,0,26,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
p7krazvh,6368.0,,0,0,58,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
w1xp496j,6388.0,,0,4,40,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,5,0,o4z5lkvb,rfa1
rdinv7o4,6396.0,,1,0,11,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
zybeyf1k,6412.0,,0,4,18,55.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
6azyy38x,6420.0,,0,4,42,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
yqh7rmkr,6422.0,,0,0,29,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
bbi9sk8v,6432.0,,0,4,42,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,5,0,o4z5lkvb,rfa1
ucyjxaw2,6435.0,,0,0,42,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
6xet0dqp,6454.0,,0,4,10,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
ujzvsxdr,6456.0,,0,0,14,24.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
ddqveh7o,6469.0,,0,4,55,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
v65wurpp,6472.0,,0,0,7,20.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
3r2zi571,6478.0,,0,4,36,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
gsc53d71,6492.0,,0,4,2,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
6us8dkjw,6490.0,,0,0,9,15.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
7yskcgt5,6499.0,,0,0,38,23.0,,,,,,,,,,,,,,,,,,,,,0,,3.45,5,0,o4z5lkvb,rfa1
5prty0s6,6505.0,,1,4,15,20.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
p6mdhsrb,6521.0,,0,4,2,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
cp0dz3n1,6530.0,,0,4,36,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
h0492qn7,6544.0,,0,0,34,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,5,0,o4z5lkvb,rfa1
uqeo11op,6558.0,,0,4,27,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,5,0,o4z5lkvb,rfa1
2gpyxawo,6573.0,,0,4,63,17.0,,,,,,,,,,,,,,,,,,,,,0,,2.55,5,0,o4z5lkvb,rfa1
w3ptvg0x,6603.0,,1,0,30,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
s2de2mi1,6608.0,,0,4,47,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,5,0,o4z5lkvb,rfa1
hza9b79k,6610.0,,0,0,37,28.0,,,,,,,,,,,,,,,,,,,,,0,,4.2,5,0,o4z5lkvb,rfa1
ygnc3c16,6622.0,,0,4,64,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,5,0,o4z5lkvb,rfa1
2f2dmmyo,6627.0,,0,0,4,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
xqmiw595,6614.0,,0,0,56,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,5,0,o4z5lkvb,rfa1
u4wkf6tu,6635.0,,0,4,40,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
q4481lz9,6640.0,,0,0,7,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
wb3axyre,6648.0,,0,4,54,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
ujlwse81,6647.0,,0,0,35,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,5,0,o4z5lkvb,rfa1
qcs01me7,6655.0,,0,4,19,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,5,0,o4z5lkvb,rfa1
zazihjab,6663.0,,0,0,33,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
1g7mcbc6,6671.0,,1,4,50,11.0,,,,,,,,,,,,,,,,,,,,,0,,1.65,5,0,o4z5lkvb,rfa1
f34woayy,6665.0,,0,0,5,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
8xzbb5iv,6683.0,,0,4,44,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
1dw57stl,6697.0,,0,0,12,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
ojrqje8r,6694.0,,0,4,23,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,5,0,o4z5lkvb,rfa1
cvijtb4h,6705.0,,0,0,39,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
g6jpwta0,6714.0,,0,4,32,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
jc30c1h2,6726.0,,0,0,12,11.0,,,,,,,,,,,,,,,,,,,,,0,,1.65,5,0,o4z5lkvb,rfa1
yuz8tjz8,6734.0,,0,4,8,15.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
9tmnxiu9,6730.0,,0,0,44,41.0,,,,,,,,,,,,,,,,,,,,,0,,6.15,5,0,o4z5lkvb,rfa1
fuipoqu4,6764.0,,0,0,44,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
ypboyq3h,6766.0,,0,4,15,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,5,0,o4z5lkvb,rfa1
3qv37dlx,6783.0,,0,0,63,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
frzruaah,6511.0,,0,0,26,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
12jtmkps,6803.0,,0,4,5,10.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
q0iawls0,6815.0,,0,0,58,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,5,0,o4z5lkvb,rfa1
bc12ytc7,6819.0,,0,4,39,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,5,0,o4z5lkvb,rfa1
uevamach,6823.0,,0,0,39,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
7vsavycm,6828.0,,0,4,28,26.0,,,,,,,,,,,,,,,,,,,,,0,,3.9,5,0,o4z5lkvb,rfa1
grr95gqu,6834.0,,0,0,32,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,5,0,o4z5lkvb,rfa1
wxaca924,6846.0,,0,4,52,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,5,0,o4z5lkvb,rfa1
nxf3gthz,6849.0,,0,0,30,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
ip8a7ds4,6854.0,,0,0,3,34.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
mwl0t597,6864.0,,0,4,32,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
av1zkkwf,6872.0,,0,0,61,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,5,0,o4z5lkvb,rfa1
c8eoiurm,6876.0,,0,4,7,21.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
c3b1w2re,6893.0,,0,4,24,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,5,0,o4z5lkvb,rfa1
r82ddl1x,6891.0,,0,0,33,24.0,,,,,,,,,,,,,,,,,,,,,0,,3.6,5,0,o4z5lkvb,rfa1
z7chk538,6910.0,,0,4,1,36.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,5,0,o4z5lkvb,rfa1
